ASIN,Product Title,Product URL,Review No.,Review URL,Reviewer Name,Reviewer Profile,Review Rating,Review Date,Review Title,Review Description,Helpful Vote,Verified Purchase
B08CFSZLQ4,Google Pixel 4a - New Unlocked Android Smartphone - 128 GB of Storage - Up to 24 Hour Battery - Just Black,https://www.amazon.com/Google-Pixel-4a-Unlocked-Smartphone/dp/B08CFSZLQ4/ref=cm_cr_arp_d_product_top?ie=UTF8,1,https://www.amazon.com/gp/customer-reviews/R1ANNLDXG4RIQX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08CFSZLQ4,Vincent,https://www.amazon.com/gp/profile/amzn1.account.AGMWACNMAG74AXBF7IJ22IOZSZPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,"Reviewed in the United States on August 20, 2020",Got the Basics Down,"Great phone if you just want the basics to do everyday tasks (e-mail, social media, selfies, take pictures of random stuff, Youtube, streaming video, online shopping, etc) without the bells and whistles.$350 is an excellent price for what it can do especially if you're on a budget.Unlike a premium $800+ phone it does NOT have1. Water, Dust Resistance. Have that bag of rice handy just in case, and don't kick it around constantly in dry dirt/sand2. Active Edge. Unlike the past few pixel phones, cannot squeeze phone for Google Assistant3. Facial recognition. Has a very responsive fingerprint reader on back.4. 4K screen. Has 1080p OLED display, 60hz refresh. If your eyes are used to 4k screens with high refresh rate then this may feel like a downgrade, if not, it's manageable. Able to multi-task without any lag (unless your eyes are trained to do so)5. Wireless charging. Wired fast charging only.6. Aluminum or glass body: Phone exterior has a uni-body plastic design. Sturdy and fingerprint resistant7. Support 5G. There is a 5g model coming soon (as of this review)--What it does have/list of features:Excellent camera: Single camera front and back (12MP). No wide angle. excellent post processing software. One of the best cameras on the market (as of this review) even when compared to $1000+ phones especially in astro photography. Front camera is a whole punch design instead of integrated into a bezel.Great Battery life: 10 hour screen on time. Can last 1 to 1.5 days depending on usageIt does have headphone jack for those who still use wired headphonesStereo speakers are basic. Able to hear others through speaker phone. Decent bass if you want to listen to music without headphones128gb storageE-sim option. No need for physical sim if you don't want to use itHas live Caption mode (basically subtitles for your phone for media and phone calls), and Now Playing (tells you what music is playing without going into an app)Has 3 year software and security updates. No bloutwear on phoneOverall, excellent price for what you get especially when you want the phone to do basic everyday tasks",788 people found this helpful,No
B08CFSZLQ4,Google Pixel 4a - New Unlocked Android Smartphone - 128 GB of Storage - Up to 24 Hour Battery - Just Black,https://www.amazon.com/Google-Pixel-4a-Unlocked-Smartphone/dp/B08CFSZLQ4/ref=cm_cr_arp_d_product_top?ie=UTF8,2,https://www.amazon.com/gp/customer-reviews/R3DGRTANJGBKWR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08CFSZLQ4,Wolffe,https://www.amazon.com/gp/profile/amzn1.account.AGANLCH5IZBOTD6KWUMF3UIAFN3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,1.0 out of 5 stars,"Reviewed in the United States on August 24, 2020","Pros: Headphone jack, unlocakble bootloader, minimal bloatware. Cons: Almost everything else.","If you want to buy an US Android smartphone that has minimal out-of-the-box bloatware, a headphone jack, fingerprint sensor, great camera, and an unlockable bootloader, there is only one phone on the market that meets that criteria, the Pixel 4a. I personally desire these features on my smartphone, but manufacturers have been removing them from their flagship smartphones from sometime. I used to only buy smartphone flagships and was always excited to upgrade. I purchased the first Google Pixel XL on launch day back in 2016 and it has been the best phone I’ve ever used. I loved my Pixel XL so much I have tried to replace it twice but ended up selling the newer phones as I considered them to be inferior. My Pixel XL stopped receiving software updates from Google a while back, but I’ve been able to extend its lifespan by loading LineageOS on it.Subsequent Pixel flagships have removed several features I want on my phone or added features I did not want. The Pixel 2 series removed the headphone jack, the Pixel 3XL had an ugly notch mimicking the iPhone X, and the Pixel 4 (non-A) series does not have fingerprint sensors.It really does not make sense that the Pixel 4a, a budget offering, has more features than the Pixel 4, but this is the reality we live in. I’d like to quickly run over the things I love about this device before I start tearing into with criticism. I love that it has a headphone jack. I have no problem with wireless technology, but Bluetooth in 2020 still provides inferior sound quality when compared to a wired connection. When I’m in my car or listening to headphones, I want a wired connection for the best quality possible. Wired headphones also don’t require batteries meaning they are much more environmentally friendly and never require battery replacement.I also love that this phone has an unlockable bootloader. If you want to keep this phone past the 3 year window of software support Google offers, you can load an aftermarket ROM on your device like LineageOS. It’s also a plus if you want to root your device. Many smartphone manufacturers (Samsung, Huawei, Motorola, Motorola, to name a few) either don’t allow this or limit the functionality to certain models which I consider unacceptable. Can you imagine if you bought a computer with Windows 7 but were forbidden from loading Windows 8 or Ubuntu on it? You don’t have to imagine, that’s essentially what most smartphone manufacturers do. Google doesn’t and I appreciate that.While an unlockable bootloader is nice, I would say that most people would like to use their new phones with out-of-box software as long as possible. Google’s version of Android is the closest thing to pure/bloatware-free that you can get. There are no duplicate apps (except YouTube/YouTube Music), and almost everything can be uninstalled or disabled out of the box. Mine did come with a T-Mobile app which I saw as strange since it’s an unlocked phone, but I was able to uninstall it. This is what I like to see. Other brands such as Samsung have gone as far as to create entire duplicate app stores, calendars, mail apps, assistants, and internet browsers that are not removable from their phones. Others, like OnePlus, now put Facebook services on phones out of the box. I am glad that Google has not embraced these practices and still leaves app choice up to the owner of the phone.The camera, like on all Pixel phones, is fantastic. Great low-light performance and amazing detail, contrast, and color. No other smartphone on the market can compare with the Pixel series of phones when it comes to cameras. Both the front and rear shooters take great shots, but for reasons I’ll get to later, I hate the front camera.So what are the compromises? This thing is cheap, gross, fingerprint-attractive plastic. In all honesty, I hate all plastic. Plastic is what disposable products are made from. I don’t want a plastic phone. Make it out of aluminum, steel, glass, whatever. But plastic is not acceptable on any smartphone in 2020, even a budget one. Immediately when I took this phone out of the box I hated how it felt in my hand. It feels like a kid’s tox, reminiscent of the iPhone 5c. You may think this is being harsh on a $350 phone but the iPhone SE 2 is made from aluminum and is the same price. The aesthetic design of the phone isn't too bad, if it were made of aluminum it would be a nice looking phone, that is, if it weren't for what I'll get into next.The screen is horrible. It’s only 1080p-equivalent (my Pixel XL from 2016 is 1440p, it’s not wide enough for my taste, and rather than have a bezel on the top of the phone like on the Pixel 4, Google instead decided to embrace the hole punch-style front camera design popularized by Samsung. Whenever you look at this phone, you are going to see this camera. It sticks out like a sore thumb, a giant black mark on the screen. It’s even worse when you’re watching videos in portrait mode, as the top of the display darkens to simulate an artificial bezel. If the video you’re watching is dark then rather than seeing the beautiful perfect black scenes you can achieve with an OLED screen, you see the camera. It’s also a distraction when you’re viewing a wide photo or video in landscape mode, it’s a giant black dot on the side like a fly landed on the screen. I spend a lot of time watching videos on my phone and this is not acceptable. When in dim rooms the camera hole is also very reflective and will shine light right into your eyes, adding further distraction. The only thing I can compliment is that at least the hole is off to the side and not in the center. It’s still terrible.I’m not happy with the fingerprint sensor. It’s plastic so it feels terrible, but it also doesn’t seem to read fingerprints well. To its credit it does read quickly, much more quickly than my Pixel XL, but I find myself having to read my print three or four times just to get it to unlock. I prefer optical under-screen fingerprint sensors such as those found on the OnePlus series of phones but can accept a rear fingerprint sensor if it’s accurate and quick. The sensor on the 4a does not seem to be accurate.The battery is too small at 3140mah. There are budget Indian and Chinese phones that are packing 4000mah+ batteries into smartphones of similar size, Google is lagging behind the competition. They’ve advertised this as having “adaptive” battery optimization and while it seems to perform fairly well out of the box, how well will it perform after several major updates and a few hundred charge cycles? One of my last jobs was spent working with batteries and one of the things I learned is that when it comes to lithium-ion cells, higher capacity + lower discharge depth = longer lifespan. Even if this phone can get you through morning to night with 10-15% capacity left of a 3,140mah battery, you’ll be left with a battery lasts less long than if you had a 4000mah battery ending the day at 30% before going back on the charger. Lithium-ion cells also degrade as they’re cycled. After 100 cycles a Lithium battery can lose as much as 5%-10% of its capacity. If you start with a larger cell then that degradation will be less of an issue as age sets in. Needless to say, Google fumbled on battery size.I think this is the best new Android phone on the market, but in the same breath, I think that reflects poorly on the Android smartphone market. You might think my criticisms are harsh considering the low price of the phone, but I did not buy this phone because it was cheap. I bought it because it has the features I want. If I had the option of buying a flagship smartphone with a headphone jack, fingerprint sensor, metal/glass body, excellent camera, large battery, no hole punch, and no bloatware, I would buy that. I can’t buy a new flagship smartphone like that so this is the next closest thing. I’m not even asking for luxury features like wireless charging. Basically, I feel no guilt in being critical towards the device’s flaws because my desires as a consumer are not being met by the companies I’m purchasing from. I would recommend this device if you need the features it has.",709 people found this helpful,No
B08CFSZLQ4,Google Pixel 4a - New Unlocked Android Smartphone - 128 GB of Storage - Up to 24 Hour Battery - Just Black,https://www.amazon.com/Google-Pixel-4a-Unlocked-Smartphone/dp/B08CFSZLQ4/ref=cm_cr_arp_d_product_top?ie=UTF8,3,https://www.amazon.com/gp/customer-reviews/R1YDWI6HK19JN8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08CFSZLQ4,Click the HELPFUL BUTTON Under My Review If It Helped You. Thank You!,https://www.amazon.com/gp/profile/amzn1.account.AF5UJTPIB4GC27N3ADNJ7YNI4YJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,3.0 out of 5 stars,"Reviewed in the United States on August 24, 2020","Decent quality, good price, but read why.","I finally switched from Samsung and Motorola phones to a Pixel. I had read a lot of websites extolling how good of a price it was based on the features and decided to give it a chance.Overall, I would say that it is worth the money, but, having it for a few days now, there are some obvious pros and cons.Pros:Definitely the price3 years of software support/upgradesNot full of bloatwareCons:The camera takes great pictures, but the software is lacking so every time that you take a picture and want to see it, you need to wait 5 seconds before the phone processes it.There is no wireless charging.There is no facial recognition.The sound was a real letdown. It is not nearly as loud and clear as similarly price phones.The screen is a bit small and the actual body of the phon doesn't seem as solid as I have come to expect from similar phones.I definitely think it's in the above average range based on the amount that you are paying. But, keep these cons in mind and add in that soon Google will be releasing the 5g versions which this one is not.",360 people found this helpful,Yes
B08CFSZLQ4,Google Pixel 4a - New Unlocked Android Smartphone - 128 GB of Storage - Up to 24 Hour Battery - Just Black,https://www.amazon.com/Google-Pixel-4a-Unlocked-Smartphone/dp/B08CFSZLQ4/ref=cm_cr_arp_d_product_top?ie=UTF8,4,https://www.amazon.com/gp/customer-reviews/R3MTZK4BLNXQBE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08CFSZLQ4,MUKI LOK UNG,https://www.amazon.com/gp/profile/amzn1.account.AF5CPJITAAUIVQZQ4MIXB2EXMB6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,"Reviewed in the United States on August 22, 2020",Fantastic! Go Buy it!,"People online have said that the build is less premium. Everyone places a case and screen protector on their phones so how much does that really matter?-Pure Android experience - this is a big selling point-works awesome-good sized device, feels right- great camera- price is awesome, I've paid more for smartphones and didn't get a device of this calibur- sets the bar for SmartphonesGo buy this Pixel 4a!!!",240 people found this helpful,Yes
B08CFSZLQ4,Google Pixel 4a - New Unlocked Android Smartphone - 128 GB of Storage - Up to 24 Hour Battery - Just Black,https://www.amazon.com/Google-Pixel-4a-Unlocked-Smartphone/dp/B08CFSZLQ4/ref=cm_cr_arp_d_product_top?ie=UTF8,5,https://www.amazon.com/gp/customer-reviews/R3CI5Y13FHGTCD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08CFSZLQ4,Cowboy,https://www.amazon.com/gp/profile/amzn1.account.AESEHBT3JQXLRKIR53OCZH3P7WAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,4.0 out of 5 stars,"Reviewed in the United States on September 6, 2020",Google Pixel 4a for the WIN!,"This phone was purchased after extensive research and positive first hand experience with the Pixel 3a.  After several weeks of waiting for the new phone to ship after it was released, I am very pleased with the functionality of this new Pixel 4a.One of the biggest selling points for this phone is the price. I didn’t want to finance another $800 phone from Verizon so I opted for an unlocked phone that I could purchase and connect to their network. This phone was a bargain at $349, but there is nothing cheap about this phone except for the price.The Good: Besides winning on price, this phone was a breeze to set up. The SIM card easily inserted into the phone and it quickly connected to the Verizon network without issue. The set up instructions were easy to follow to get the phone up and running quickly. The Pixel 4a also transferred all data, apps, and pictures from my old Galaxy S7. It used a USB cable to connect and download everything. Even texts, voicemails, and everything else transferred over so I never felt lost. Google Chrome and Gmail are my primary browser and email so browsing history and saved passwords also transferred over.  Apps needed to be logged into again and there were some forgotten password issues, but nothing that couldn't be fixed.Once connected this phone operates smoothly and it is easy to navigate. It is a bit different than th 3a and other Android phone as there is no back button and everything is controlled through swipes.  It takes some getting used to but works smoothly once you get it down. The camera is outstanding and surpasses any phone previously used.  Another bonus with this phone is the battery life which ranks high on my list of important features. This battery lasts all day long even with regular use.  The battery on the 3a is great and the battery on the 4a is awesome!  It also charges very quickly with the provided charger and I estimate a full charge takes approximately one hour.The Bad: The bad really isn’t all that bad when taken in proper context. There is a reason this phone is half the price of other models since it’s missing some luxury features. Apparently this phone isn’t waterproof, which comes as a surprise to me since I’ve never known any phone to be waterproof and am always careful with my phones around water. Wireless charging capability is also missing from this phone so you may miss that feature if wireless charging is your thing.  It really isn't a big deal though since the battery lasts so long this phone is rarely on the charger anyway.This phone does take a USC-C cable so it isn't compatible with the cables from older Android and Kindle devices, which use Micro USB cables.  It comes with one USB-C cable but you may want to purchase another if you like extra ones around the house or in the car.  Again, not a huge deal because of the battery life.Summary: This is an outstanding phone and should work well for the vast majority of users. It operates and looks far more expensive than it really is, making me realize how much the phone companies are ripping us off selling overpriced phones. It wins in value, setup, camera, operating speed and battery life. Minor points are lost for missing some of the fancier features like wireless charging and being a different charging cable than most people already have, but those don’t weigh heavily on my opinion of this Google Pixel 4a so I am giving this a strong four stars.",162 people found this helpful,Yes
B08CFSZLQ4,Google Pixel 4a - New Unlocked Android Smartphone - 128 GB of Storage - Up to 24 Hour Battery - Just Black,https://www.amazon.com/Google-Pixel-4a-Unlocked-Smartphone/dp/B08CFSZLQ4/ref=cm_cr_arp_d_product_top?ie=UTF8,6,https://www.amazon.com/gp/customer-reviews/R2TBZE0V5E8VAS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08CFSZLQ4,Jon,https://www.amazon.com/gp/profile/amzn1.account.AEDXRRG45P242MVIIFDJA4UKGLOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,4.0 out of 5 stars,"Reviewed in the United States on August 24, 2020",Not really better than a 3 year old S8?,"I was very excited about this phone. I read multiple glowing reviews. Phone arrived yesterday and I've spent several hours with it. I am coming from a 3-year old Samsung Galaxy S8. There's nothing really wrong with that phone. It's just not getting updates anymore and I liked the thought of a pure Android phone. The S8 had some quirks such as a big delay in being able to take a picture while Google Maps was active (bad for road trips).Here are some thoughts/findings about the 4a vs the S8:1. On the 4a I find it a bit frustrating to not being able to close apps as easily as on the S82. The S8 camera has more options - including a pro mode. I think it still takes marginally better pictures than the 4a3. The Gboard has a space and down button at the bottom which is impossible to remove. Gboard on S8 does not have this4. I find it very easy to hit the back button gesture by mistake on the the 4a and then have to open the app again5. I immediately installed a case and screen protector on the 4a, but it still feels like I could easily drop it6. The battery life isn't that great on the 4a - about the same as the 3 year old S8 I'd say7. Stereo speakers on the 4a is nice - but you have to hold it about a foot away from your face to get the effect8. 128 GB of included storage on the 4a is nice (vs 64 GB on the S8), but I also have a 200 GB SDCard in the S89. 4a gets hot! It has complained about not being able to do a few things (transcribe for example) because it was too hotJury is still out if it will replace the S8 or not. And if it does replace it, what happens to the old phone? It's only worth $100 or less.I'd say if you were looking for a great phone for the money, and it's better that what you currently have, definitely get the 4a as it's a good price and has a lot of great features. However, carefully compare it against what you currently have as it might not really be that much better.",86 people found this helpful,Yes
B08CFSZLQ4,Google Pixel 4a - New Unlocked Android Smartphone - 128 GB of Storage - Up to 24 Hour Battery - Just Black,https://www.amazon.com/Google-Pixel-4a-Unlocked-Smartphone/dp/B08CFSZLQ4/ref=cm_cr_arp_d_product_top?ie=UTF8,7,https://www.amazon.com/gp/customer-reviews/R3LFI5F3620D0Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08CFSZLQ4,Maurice Ellis,https://www.amazon.com/gp/profile/amzn1.account.AFMQCSPAVYWKRIV455TQIE6CYXQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,"Reviewed in the United States on August 20, 2020",Worth the wait,"It has been a long wait, as my old Pixel continued to deteriorate, but glad that I was able to upgrade to now my favorite Android phone. The Pixel 4a is amazing, the colors are a little bit different than my old Pixel, but I know I had the same situation when I was moving from my Nexus 5x. This phone is beautiful and with multiple applications open, it's fast and smooth. I'm using the eSim with T-Mobile and that works great. I have spent a couple hours using it and really no complains, it's light, but not flimsy and my Spigen Hybrid case doesn't add much to it.",81 people found this helpful,Yes
B08CFSZLQ4,Google Pixel 4a - New Unlocked Android Smartphone - 128 GB of Storage - Up to 24 Hour Battery - Just Black,https://www.amazon.com/Google-Pixel-4a-Unlocked-Smartphone/dp/B08CFSZLQ4/ref=cm_cr_arp_d_product_top?ie=UTF8,8,https://www.amazon.com/gp/customer-reviews/R1R147W3VMHQNQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08CFSZLQ4,JDubya,https://www.amazon.com/gp/profile/amzn1.account.AEDFQUSGE36UPQ56JSDGU6XXFSPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,4.0 out of 5 stars,"Reviewed in the United States on August 24, 2020","So far, so good. Nice upgrade from the flagship Pixel to this new Pixel 4a","Though I've only had this Pixel 4a a few days, it has been great so far.  The phone came roughly 60% charged and, as far as I can see, didn't require any security updates right away. I was able to open the box and start set-up right away without waiting for charging. The instructions for set-up were good.  The box has the cord thingy so you can easily transfer everything from your old Pixel phone to the new one in about 15 minutes or less. It also included a little tool thingy to help get the SIM card out.  This was a nice and unexpected bonus that saved a lot of grief.  The transfer of everything from the old Pixel to the 4a was smooth and didn’t take a ton of time; the most frustrating part is having to remember your google password, and any other passwords for apps you had on the previous phone.  Also some settings needed to be readjusted.  As of now, I don't seem to have lost anything, though 8 of my contacts transferred without the names. To clarify: the numbers were there in recent texts without a name attached to them but I was able to read the previous texts and determine whose number it was so I could add them as a new contact by using the 3 little vertical dot thingys on each text. I loved my flagship Pixel but knew I needed a new one because the old one wasn't being supported anymore and performance was getting slower.  I chose the Pixel 4a largely due to the fact that the Pixels don't have all the bloatware that comes with Samsung and other brands. I don't use FB or Twitter or a lot of those other apps that take up space and not having these unneeded apps on my phone was a huge deal for me. I like having it be our choice whether to put an app on my phone rather than having these forced on us. I also like the Google Keep for notes and the Google Calendar since I had these on previous phones and everything transferred to this Pixel 4a smoothly. Another good factor is the price of the 4a (this was significant in our decision), particularly because it seems to have everything I need and not a bunch of stuff I don't need or want. An additional plus is the larger screen (no bezel) while still keeping the small size of the phone. The screen looks classy and it's small enough to not be a problem getting in and out of a pocket or purse.  Everything is faster and smoother than the old Pixel. The plastic hardware isn't a big deal to me because I use a solid wallet-case for my phones so protection is provided & people don't see the outside of the phone anyway. There are a few nice, new 'bells and whistles' to learn if you are going from an older Pixel but they are good things and nothing to cause great frustration so far. I'm still struggling a little with the gesture thingy - and how to double-tap to get recently used apps to come up so we can close them all out.  I liked the way we did it on the old Pixel better - but I am adjusting.  I’m also noticing that the new camera seems to be saving 2 of every cameral shot (supposedly one is for editing) and this is annoying because they take up extra space and we rarely edit our photos, so we have to delete the duplicate almost every time. I sure hope Google photos fixes this issue soon.  I’m hoping this review might help others who are considering an upgrade to the Pixel 4a.  Overall, the upgrade from the flagship Pixel (or Pixel One, or whatever they call it now) appears to have been a good move.",74 people found this helpful,Yes
B08CFSZLQ4,Google Pixel 4a - New Unlocked Android Smartphone - 128 GB of Storage - Up to 24 Hour Battery - Just Black,https://www.amazon.com/Google-Pixel-4a-Unlocked-Smartphone/dp/B08CFSZLQ4/ref=cm_cr_arp_d_product_top?ie=UTF8,9,https://www.amazon.com/gp/customer-reviews/R15GDZU1H1N30C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08CFSZLQ4,Adrian B.,https://www.amazon.com/gp/profile/amzn1.account.AGJAX4JOCNBS6FUW7T25HFLFAPSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2.0 out of 5 stars,"Reviewed in the United States on August 26, 2020",Turns off When Tapped (See Vid),"Your browser does not support HTML5 video.


   Just got the pixel 4a on Friday release day when all the Amazon units started arriving, 3 days ago and loved it. Battery life seemed great and the phone was snappy. But after the 2nd day I noticed the 4a would not stop rebooting and I could not figure it out as I was not running any new apps. After scratching my head and playing around with it, it seems to be a physical build quality issue where the battery power source is interrupted. See the video of me tapping the phone on my desk and it just turning off, repeatable every time. After I filmed this video the phone would not turn back on. I posted this issue to Reddit and someone else confirmed they had the exact same issue. There must be some major quality control issue.",47 people found this helpful,Yes
B08CFSZLQ4,Google Pixel 4a - New Unlocked Android Smartphone - 128 GB of Storage - Up to 24 Hour Battery - Just Black,https://www.amazon.com/Google-Pixel-4a-Unlocked-Smartphone/dp/B08CFSZLQ4/ref=cm_cr_arp_d_product_top?ie=UTF8,10,https://www.amazon.com/gp/customer-reviews/R3GZYUAA5XPCX9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08CFSZLQ4,Kyra McDougal,https://www.amazon.com/gp/profile/amzn1.account.AHDXZYDC6TG2WIAKCHBMLSZJQAYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,"Reviewed in the United States on December 30, 2020",This is the best phone I’ve ever had!,"First off, I just wanna say that this view is from the point of view of an AVERAGE BUYER. All the reviews by people who review phones for a living are not accurate for someone like me to decide if I want to purchase this phone. These people are way harsher than the average smartphone buyer! Some people say this is a “budget” phone, but this is the most expensive phone I’ve ever owned. A lot of thought went into buying it, and I’m so glad I did!Camera: WOW. Just wow! This camera has the cleanest and sharpest image I’ve ever seen in person on a smartphone.I’m attaching some of my favorite photos it’s taken. So much DETAIL!! I included some photos of my dog and cat because I absolutely LOVE the amount of detail. And one photo of people to see how the selfies look!!Battery life: this phone’s battery life is very impressive. I usually only charge my phone over night so it’s ready to go the next day. I have owned this phone for almost 4 months and I have yet to charge it more than once in a 48 hour span. And the charger that comes with it charges my phone SO FAST. It’s unlike anything I’ve ever seen.Size: I absolutely love how much smaller this phone is compared to the past 4 phones I owned! It’s still a decent size but it actually fits in my jeans pocket. The screen size makes up for it because it takes up literally the entire front of the phone.Overall: I know this review lacks a lot of key features for this phone and it definitely doesn’t do it justice. But overall this phone is amazing and I would buy it again. This is my first Google phone and I’m impressed!Go for it!!",25 people found this helpful,Yes
